hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,43,2017,January,1,5,1,3,2,0.0,0,sc,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,74.8,0,0,Canceled,2016-12-19
City Hotel,1,31,2017,January,1,5,2,3,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.4,0,1,Canceled,2016-12-22
City Hotel,1,16,2017,January,1,5,2,5,2,0.0,0,sc,UZB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,70.67,0,1,Canceled,2016-12-22
City Hotel,1,40,2017,January,1,5,2,7,2,0.0,0,sc,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,74.8,0,0,Canceled,2016-12-24
City Hotel,1,32,2017,January,1,6,0,2,2,0.0,0,bb,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,104.0,0,1,Canceled,2016-12-22
City Hotel,1,29,2017,January,1,6,0,2,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,116.0,0,1,Canceled,2016-12-28
City Hotel,1,19,2017,January,1,6,1,2,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,87.69,0,1,Canceled,2016-12-29
City Hotel,1,25,2017,January,1,6,1,2,2,0.0,0,bb,IRL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,106.0,0,1,Canceled,2016-12-20
City Hotel,1,32,2017,January,1,6,0,2,2,0.0,0,sc,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.0,0,1,Canceled,2016-12-22
City Hotel,1,54,2017,January,1,6,1,2,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,2,Canceled,2016-12-28
City Hotel,1,103,2017,January,1,6,1,2,2,0.0,0,bb,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,104.0,0,2,Canceled,2017-01-02
City Hotel,1,52,2017,January,1,6,1,2,2,0.0,0,bb,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,1,Canceled,2016-11-25
City Hotel,1,98,2017,January,1,6,1,2,2,0.0,0,sc,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,0,Canceled,2016-11-07
City Hotel,1,33,2017,January,1,6,2,2,2,0.0,0,bb,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,74.8,0,1,Canceled,2016-12-22
City Hotel,1,33,2017,January,1,6,2,2,2,0.0,0,sc,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,74.8,0,1,Canceled,2016-12-22
City Hotel,1,10,2017,January,1,6,2,2,2,0.0,0,sc,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,71.19,0,0,Canceled,2016-12-30
City Hotel,1,42,2017,January,1,6,2,2,2,0.0,0,bb,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,15.0,0.0,0,Transient,70.72,0,0,Canceled,2016-12-19
City Hotel,1,121,2017,January,1,6,2,2,2,0.0,0,bb,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.4,0,0,Canceled,2016-09-07
City Hotel,1,13,2017,January,1,6,2,2,2,0.0,0,sc,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,71.19,0,1,Canceled,2016-12-26
City Hotel,1,0,2017,January,1,6,2,2,2,0.0,0,sc,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,71.19,0,0,Canceled,2017-01-06
City Hotel,1,37,2017,January,1,6,2,5,2,0.0,0,sc,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,67.32,0,0,Canceled,2016-12-22
City Hotel,1,74,2017,January,1,7,2,3,2,0.0,0,bb,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,330.0,0.0,0,Transient-Party,67.0,0,0,Canceled,2016-12-16
City Hotel,1,43,2017,January,1,7,2,3,2,0.0,0,bb,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,98.0,0,0,Canceled,2016-12-14
City Hotel,1,2,2017,January,2,8,2,0,2,0.0,0,hb,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,135.5,0,0,Canceled,2017-01-07
City Hotel,1,139,2017,January,2,8,2,1,2,0.0,0,sc,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,1,Canceled,2016-10-27
City Hotel,1,158,2017,January,2,8,2,1,2,0.0,0,bb,GRC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.0,0,0,Canceled,2016-08-03
City Hotel,1,158,2017,January,2,8,2,1,2,0.0,0,bb,GRC,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,79.2,0,0,Canceled,2017-01-04
City Hotel,1,49,2017,January,2,8,2,1,2,0.0,0,sc,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,0,Canceled,2017-01-01
City Hotel,1,142,2017,January,2,8,2,2,2,0.0,0,bb,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.4,0,2,Canceled,2016-12-21
City Hotel,1,64,2017,January,2,8,2,3,2,0.0,0,sc,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,0,Canceled,2016-11-06
City Hotel,1,14,2017,January,2,8,2,3,2,0.0,0,bb,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,82.88,0,2,No-Show,2017-01-08
City Hotel,1,45,2017,January,2,8,2,4,2,0.0,0,bb,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.4,0,0,Canceled,2016-12-26
City Hotel,1,38,2017,January,2,8,4,5,2,0.0,0,bb,AGO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,96.9,0,1,Canceled,2016-12-22
City Hotel,1,62,2017,January,2,9,1,2,2,0.0,0,sc,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,60.98,0,1,Canceled,2016-11-10
City Hotel,1,274,2017,January,2,9,1,2,2,0.0,0,bb,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,81.9,0,0,Canceled,2016-07-20
City Hotel,1,65,2017,January,2,9,1,2,2,0.0,0,bb,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,2,Canceled,2017-01-09
City Hotel,1,39,2017,January,2,9,1,4,2,0.0,0,bb,VEN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.4,0,0,Canceled,2016-12-01
City Hotel,1,23,2017,January,2,9,1,5,2,0.0,0,sc,UKR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,67.58,0,1,Canceled,2016-12-21
City Hotel,1,21,2017,January,2,9,1,5,2,0.0,0,sc,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,67.58,0,1,Canceled,2016-12-23
City Hotel,1,52,2017,January,2,10,0,1,2,0.0,0,sc,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,0,Canceled,2016-11-19
City Hotel,1,11,2017,January,2,10,0,1,2,0.0,0,sc,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.5,0,1,Canceled,2017-01-10
City Hotel,1,4,2017,January,2,10,0,2,2,0.0,0,bb,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,405.0,0,Transient-Party,70.0,0,0,Canceled,2017-01-09
City Hotel,1,94,2017,January,2,10,0,3,2,0.0,0,bb,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,0,Canceled,2016-10-28
City Hotel,1,15,2017,January,2,10,0,3,2,0.0,0,sc,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.5,0,0,Canceled,2016-12-27
City Hotel,1,3,2017,January,2,10,0,4,2,0.0,0,bb,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,83.09,0,1,No-Show,2017-01-10
City Hotel,1,136,2017,January,2,11,0,3,2,0.0,0,sc,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,2,Canceled,2016-09-17
City Hotel,1,48,2017,January,2,11,0,4,2,0.0,0,sc,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,74.8,0,0,Canceled,2017-01-04
City Hotel,1,45,2017,January,2,11,1,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,74.61,0,1,Canceled,2016-12-17
City Hotel,1,65,2017,January,2,12,0,2,2,0.0,0,bb,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0.0,366.0,0,Transient-Party,75.0,0,0,Canceled,2017-01-10
City Hotel,1,20,2017,January,2,12,0,2,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,97.5,0,0,Canceled,2017-01-03
City Hotel,1,20,2017,January,2,12,0,2,2,0.0,0,sc,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.5,0,1,Canceled,2017-01-04
City Hotel,1,21,2017,January,2,12,0,3,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,82.88,0,2,Canceled,2016-12-23
City Hotel,1,19,2017,January,2,12,0,3,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,82.88,0,0,Canceled,2016-12-24
City Hotel,1,135,2017,January,2,12,0,3,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,2,Canceled,2016-09-01
City Hotel,1,34,2017,January,2,12,0,3,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,116.0,0,1,Canceled,2016-12-31
City Hotel,1,186,2017,January,2,12,0,3,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,103.5,0,2,Canceled,2016-12-09
City Hotel,1,19,2017,January,2,12,0,3,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,82.88,0,1,Canceled,2017-01-03
City Hotel,1,29,2017,January,2,12,0,3,2,0.0,0,sc,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.0,0,2,Canceled,2016-12-16
City Hotel,1,10,2017,January,2,12,1,3,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,94.99,0,1,Canceled,2017-01-03
City Hotel,1,17,2017,January,2,12,1,3,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,82.88,0,3,Canceled,2016-12-29
City Hotel,1,10,2017,January,2,12,1,3,2,0.0,0,sc,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,71.19,0,1,Canceled,2017-01-03
City Hotel,1,62,2017,January,2,12,2,3,2,0.0,0,bb,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.4,0,0,Canceled,2016-11-12
City Hotel,1,62,2017,January,2,12,2,7,2,0.0,0,bb,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.4,0,1,Canceled,2016-11-12
City Hotel,1,205,2017,January,2,13,0,1,2,0.0,0,bb,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.0,0,1,Canceled,2016-08-23
City Hotel,1,8,2017,January,2,13,0,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,117.0,0,2,Canceled,2017-01-09
City Hotel,1,8,2017,January,2,13,0,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,108.0,0,2,Canceled,2017-01-09
City Hotel,1,205,2017,January,2,13,0,1,2,0.0,0,bb,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,122.4,0,1,Canceled,2016-08-23
City Hotel,1,205,2017,January,2,13,0,1,2,0.0,0,bb,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,84.6,0,1,Canceled,2016-08-23
City Hotel,1,24,2017,January,2,13,0,2,2,0.0,0,sc,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.5,0,1,Canceled,2016-12-28
City Hotel,1,277,2017,January,2,13,0,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,59.91,0,0,Canceled,2016-08-19
City Hotel,1,58,2017,January,2,13,0,2,2,0.0,0,sc,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,1,Canceled,2016-11-16
City Hotel,1,124,2017,January,2,13,0,2,2,0.0,0,sc,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.0,0,1,Canceled,2016-10-27
City Hotel,1,166,2017,January,2,13,0,2,2,0.0,0,bb,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.0,0,1,Canceled,2017-01-09
City Hotel,1,165,2017,January,2,13,0,2,2,0.0,0,sc,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,0,Canceled,2016-08-01
City Hotel,1,277,2017,January,2,13,0,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,59.91,0,0,Canceled,2016-04-11
City Hotel,1,29,2017,January,2,13,0,2,2,0.0,0,sc,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.0,0,0,Canceled,2016-12-27
City Hotel,1,51,2017,January,2,13,1,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,79.0,0,0,Canceled,2016-11-23
City Hotel,1,20,2017,January,2,13,1,2,2,0.0,0,bb,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,82.88,0,1,Canceled,2016-12-28
City Hotel,1,52,2017,January,2,13,1,2,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,93.6,0,0,Canceled,2016-11-22
City Hotel,1,257,2017,January,2,13,1,2,2,0.0,0,hb,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,129.6,0,0,Canceled,2016-05-01
City Hotel,1,9,2017,January,2,13,2,2,2,0.0,0,bb,IRN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,83.3,0,0,Canceled,2017-01-06
City Hotel,1,43,2017,January,2,13,2,4,2,0.0,0,bb,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0.0,0,Transient,94.5,0,3,Canceled,2016-12-05
City Hotel,1,23,2017,January,2,14,0,1,2,0.0,0,bb,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,97.5,0,1,Canceled,2016-12-26
City Hotel,1,49,2017,January,2,14,0,1,2,0.0,0,sc,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,0,Canceled,2016-12-27
City Hotel,1,270,2017,January,2,14,1,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,81.9,0,1,Canceled,2016-04-21
City Hotel,1,55,2017,January,2,14,1,1,2,0.0,0,bb,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,0,Canceled,2017-01-06
City Hotel,1,18,2017,January,2,14,1,1,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,147.5,0,1,Canceled,2016-12-30
City Hotel,1,258,2017,January,2,14,2,1,2,0.0,0,hb,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,129.6,0,0,Canceled,2016-05-04
City Hotel,1,1,2017,January,2,14,2,1,2,0.0,0,hb,ITA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,83.0,0.0,0,Transient,175.2,0,0,No-Show,2017-01-14
City Hotel,1,253,2017,January,2,14,2,1,2,0.0,0,hb,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,129.6,0,0,Canceled,2016-05-06
City Hotel,1,30,2017,January,2,14,2,2,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.1,0,1,Canceled,2016-12-27
City Hotel,1,22,2017,January,2,14,2,2,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,82.88,0,0,Canceled,2016-12-28
City Hotel,1,18,2017,January,2,14,2,2,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,82.88,0,0,Canceled,2016-12-30
City Hotel,1,12,2017,January,2,14,2,2,2,0.0,0,bb,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,82.88,0,0,Canceled,2017-01-05
City Hotel,1,137,2017,January,2,14,4,6,2,0.0,0,sc,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,74.8,0,2,Canceled,2016-10-07
City Hotel,1,42,2017,January,3,15,2,0,2,0.0,0,bb,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,104.0,0,0,Canceled,2016-12-08
City Hotel,1,25,2017,January,3,15,2,1,2,0.0,0,sc,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.5,0,0,Canceled,2017-01-06
City Hotel,1,23,2017,January,3,15,2,1,2,0.0,0,bb,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,92.63,0,1,Canceled,2017-01-03
City Hotel,1,71,2017,January,3,15,2,2,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,88.4,0,3,Canceled,2016-11-08
City Hotel,1,52,2017,January,3,15,2,4,2,0.0,0,bb,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,96.9,0,0,Canceled,2016-12-23
City Hotel,1,6,2017,January,3,15,4,6,2,0.0,0,sc,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,74.06,0,1,Canceled,2017-01-12
City Hotel,1,46,2017,January,3,15,4,8,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Transient,96.91,0,0,Canceled,2016-12-02
City Hotel,1,208,2017,January,3,16,1,0,2,0.0,0,bb,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,84.6,0,0,Canceled,2016-08-23
City Hotel,1,278,2017,January,3,16,1,0,2,0.0,0,bb,SGP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,67.15,0,0,Canceled,2016-04-14
City Hotel,1,208,2017,January,3,16,1,0,2,0.0,0,bb,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,122.4,0,2,Canceled,2016-08-23
City Hotel,1,208,2017,January,3,16,1,0,2,0.0,0,bb,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.0,0,0,Canceled,2016-08-23
City Hotel,1,48,2017,January,3,16,1,1,2,0.0,0,bb,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,0,Canceled,2016-12-01
City Hotel,1,208,2017,January,3,16,1,0,2,0.0,0,bb,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.0,0,1,Canceled,2016-08-23
City Hotel,1,6,2017,January,3,16,1,1,2,0.0,0,sc,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.0,0,0,Canceled,2017-01-10
City Hotel,1,6,2017,January,3,16,1,1,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,106.0,0,0,Canceled,2017-01-10
City Hotel,1,27,2017,January,3,16,1,3,2,0.0,0,bb,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,95.09,0,1,Canceled,2016-12-28
City Hotel,1,41,2017,January,3,16,1,5,2,0.0,0,bb,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.4,0,0,Canceled,2016-12-06
City Hotel,1,21,2017,January,3,16,1,5,2,0.0,0,bb,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0.0,0,Transient,95.16,0,0,Canceled,2017-01-06
City Hotel,1,41,2017,January,3,16,1,5,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,0.0,0,Transient,68.0,0,0,Canceled,2016-12-17
City Hotel,1,22,2017,January,3,16,1,5,2,0.0,0,bb,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,99.24,0,0,Canceled,2016-12-26
City Hotel,1,29,2017,January,3,16,2,5,2,0.0,0,sc,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,68.77,0,0,Canceled,2016-12-28
City Hotel,1,64,2017,January,3,16,2,5,2,0.0,0,sc,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,74.8,0,0,Canceled,2016-12-14
City Hotel,1,29,2017,January,3,16,2,5,2,0.0,0,sc,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,76.42,0,1,Canceled,2016-12-30
City Hotel,1,160,2017,January,3,17,0,3,2,0.0,0,sc,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,71.28,0,0,Canceled,2016-08-27
City Hotel,1,34,2017,January,3,18,0,1,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19.0,0.0,0,Transient-Party,75.0,0,0,Canceled,2016-12-15
City Hotel,1,62,2017,January,3,18,0,2,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,1,Canceled,2016-12-08
City Hotel,1,54,2017,January,3,18,0,3,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,171.0,0.0,0,Transient,65.0,0,0,Canceled,2016-11-25
City Hotel,1,70,2017,January,3,18,0,3,2,0.0,0,bb,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,171.0,0.0,16,Transient,65.0,0,0,Canceled,2016-11-25
City Hotel,1,29,2017,January,3,18,0,3,2,0.0,0,bb,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,171.0,0.0,0,Transient-Party,65.0,0,0,Canceled,2016-12-20
City Hotel,1,73,2017,January,3,18,0,4,2,0.0,0,hb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,88.29,0,0,Canceled,2016-11-07
City Hotel,1,67,2017,January,3,18,0,4,2,0.0,0,sc,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,74.8,0,2,Canceled,2016-12-28
City Hotel,1,74,2017,January,3,18,0,4,2,0.0,0,bb,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,88.39,0,0,Canceled,2016-11-05
City Hotel,1,14,2017,January,3,18,0,4,2,0.0,0,bb,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,94.78,0,0,Canceled,2017-01-09
City Hotel,1,23,2017,January,3,18,2,4,2,0.0,0,bb,TUR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,99.24,0,0,Canceled,2017-01-02
City Hotel,1,2,2017,January,3,19,0,1,2,0.0,0,bb,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,108.0,0,1,Canceled,2017-01-19
City Hotel,1,46,2017,January,3,19,0,3,2,0.0,0,bb,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,0,Canceled,2016-12-04
City Hotel,1,88,2017,January,3,19,0,3,2,0.0,0,bb,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,1,Canceled,2016-10-26
City Hotel,1,49,2017,January,3,19,0,3,2,0.0,0,bb,FRA,Direct,Direct,0,0,0,E,E,2,No Deposit,14.0,0.0,0,Transient,153.87,0,0,Canceled,2016-12-28
City Hotel,1,72,2017,January,3,19,0,3,2,0.0,0,bb,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,102.6,0,1,Canceled,2016-12-28
City Hotel,1,30,2017,January,3,19,1,3,2,0.0,0,sc,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,75.44,0,2,Canceled,2016-12-21
City Hotel,1,177,2017,January,3,19,1,3,2,0.0,0,bb,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,85.0,0,1,Canceled,2016-10-12
